Question,label
"Ms. Montano asked her students to solve the equation shown in the box below. 
$$\frac{6}{7} + \frac{5}{6} = n$$ 
Which of the following is closest to the value of n ? 
 A $$\frac{1}{4}$$ 
 B $$\frac{3}{4}$$ 
 C $$1\frac{1}{2}$$ 
 D $$5\frac{1}{2}$$ 

",2
"A number pattern is shown. 
7, 13, 19, 25, 31, 37, $$ \underline{ \space ? \space } $$ 
If the pattern continues, what is the next number in the pattern? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade3_q2_img_1.png 
",0
"A chair costs 1/7 of the cost of a table. If a table costs $140, how much will it cost to buy a table and 4 chairs?",1
"A farmer picked oranges and put them all into 9 boxes. Each box had the same number of oranges. 
Which of the following could be the number of oranges the farmer picked? 
 A 299 
 B 281 
 C 273 
 D 261 

",3
"Terry is making meatballs for a family dinner. He needs ground turkey and ground beef to make the meatballs. 
Ground turkey costs $4.50 per pound. Terry buys 2.6 pounds of ground turkey. 
a. {'element_type': 'number+text', 'element_value': 'What is the total cost, in dollars, for 2.6 pounds of ground turkey? Show or explain how you got your answer.'} 
Terry needs 5.5 pounds of ground beef to make the meatballs. He has 2.75 pounds of ground beef at home. 
b. {'element_type': 'text-plain', 'element_value': 'What is the total number of pounds of ground beef that Terry needs to buy? Show or explain how you got your answer.'} 
Terry has a total of 8.1 pounds of meat to make meatballs. He will use 0.3 pound of meat to make each meatball. 
c. {'element_type': 'number+text', 'element_value': 'What is the total number of 0.3-pound meatballs Terry can make with 8.1 pounds of meat? Show or explain how you got your answer.'} 
",2
"Aiesha made 4 quarts of applesauce. She will put the applesauce in jars that hold $$\frac{1}{3}$$ quart each. Aiesha solved the equation below to find n, the number of jars she needs to hold all the applesauce. 
$$4 \div \frac{1}{3} = n$$ 
Which of the following models best represents this equation? 
y2016_grade5_q9_img_1.png 
 A y2016_grade5_q9_img_2.png 
 B y2016_grade5_q9_img_3.png 
 C y2016_grade5_q9_img_4.png 
 D y2016_grade5_q9_img_5.png 

",2
"Which of these is equal to this expression? 
$$ 9 \times 8 $$ 
 A $$ \left( 5 \times 8 \right) + \left( 4 \times 8 \right) $$ 
 B $$ \left( 5 + 8 \right) \times \left( 4 + 8 \right) $$ 
 C $$ \left( 5 \times 8 \right) \times \left( 4 \times 8 \right) $$ 
 D $$ \left( 5 + 8 \right) + \left( 4 + 8 \right) $$ 

",0
"Which of these triangles have at least one obtuse angle? 
Select the two correct answers. 
 A y2021_grade4_q13_img_1.png 
 B y2021_grade4_q13_img_2.png 
 C y2021_grade4_q13_img_3.png 
 D y2021_grade4_q13_img_4.png 
 E y2021_grade4_q13_img_5.png 

",1
"Ms. Curran wrote three clues about a shape, as shown in this box. 
Clues  2_1 It is a quadrilateral. 
 2_2 It has two right angles. 
 2_3 Two of its sides are parallel. 

Which of the following shapes matches all three clues? 
 A y2018_grade4_q39_img_1.png 
 B y2018_grade4_q39_img_2.png 
 C y2018_grade4_q39_img_3.png 
 D y2018_grade4_q39_img_4.png 

",1
"Which of these fractions are equivalent to $$ \frac{3}{6} $$ ? 
Select the three correct answers. 
 A $$ \frac{1}{2} $$ 
 B $$ \frac{2}{3} $$ 
 C $$ \frac{6}{3} $$ 
 D $$ \frac{2}{4} $$ 
 E $$ \frac{3}{8} $$ 
 F $$ \frac{4}{8} $$ 

",0
"An electrician will use the following wires for a project: 
 2_1 4 red wires that are each 36 inches in length 
 2_2 2 blue wires that are each 84 inches in length 

The electrician wants to cut all the wires into equal-sized pieces of the greatest possible length. 
Which of the following is true? 
 A The greatest length the electrician can cut the wires into is 6 inches. The total number of pieces the electrician will have after the wires are cut is 26. 
 B The greatest length the electrician can cut the wires into is 6 inches. The total number of pieces the electrician will have after the wires are cut is 51. 
 C The greatest length the electrician can cut the wires into is 12 inches. The total number of pieces the electrician will have after the wires are cut is 26. 
 D The greatest length the electrician can cut the wires into is 12 inches. The total number of pieces the electrician will have after the wires are cut is 51. 

",3
"Consider this expression. 
$$ 5m + 7 $$ 
Which of the following is equivalent to the expression? 
 A $$ 12m $$ 
 B $$ 7 + 5m $$ 
 C $$ 7m + 5 $$ 
 D $$ 5 \left( m + 7 \right) $$ 

",3
"Find the quotient. 
$$ 6,880 \div 32 $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade5_q19_img_1.png 
",2
"Steve has 3 cups of peanuts. He splits the 3 cups of peanuts into $$\frac{1}{3}$$-cup servings. What is the total number of $$\frac{1}{3}$$-cup servings of peanuts Steve has? 
 A 1 
 B 3 
 C 6 
 D 9 

",2
"Consider this expression. 
$$ 6x + 24 $$ 
Which of the following are equivalent to the expression? 
Select the three equivalent expressions. 
 A $$ 6 \left( x + 4 \right) $$ 
 B $$ 6 \left( x + 24 \right) $$ 
 C $$ 3 \left( 12 + 2x \right) $$ 
 D $$ 2 \left( 3x + 12 \right) $$ 
 E $$ 3x + 3 + 20 + 4x $$ 
 F $$ 4x + 12 + 2x + 12 $$ 

",3
"Ashley’s ladder is 1.85 meters high. What is the height, in centimeters, of Ashley’s ladder? 
Enter your answer in the box. 
",2
"This graph shows y, the total distance in miles Tai drove in the first x hours of a road trip. 
Tai’s Trip y2019_grade5_q10_img_1.png 
Based on the graph, what is the total distance, in miles, Tai drove in the first 3 hours? 
 A 40 
 B 70 
 C 110 
 D 140 

",2
"An expression is shown below. 
$$g + 3f + f + g + g$$ 
Write an equivalent expression that uses each variable only once. 
",3
"This question has two parts. 
On field day, a student recorded his finish times for three different races. He also recorded the distances of four of his softball throws. 
Part A 
The student’s finish times for the three races are shown. 
 2_1 3 minutes 
 2_2 4 minutes, 39 seconds 
 2_3 10 minutes, 17 seconds 

Which table shows the student’s finish times, in seconds, for the three races? 
 A Finish Times y2022_grade4_q11_img_1.png 
 B Finish Times y2022_grade4_q11_img_2.png 
 C Finish Times y2022_grade4_q11_img_3.png 
 D Finish Times y2022_grade4_q11_img_4.png 

Part B 
The distances of the student’s four softball throws were recorded using different units of measurement, as shown. 
y2022_grade4_q11_img_5.png 
Which of these shows the distances of the softball throws in the correct order from least to greatest? 
 A y2022_grade4_q11_img_6.png 
 B y2022_grade4_q11_img_7.png 
 C y2022_grade4_q11_img_8.png 
 D y2022_grade4_q11_img_9.png 

",1
"Amy’s house has a porch that is covered with 1-square-foot tiles. The porch is in the shape of a rectangle, as shown below. 
y2016_grade3_q10_img_1.png 
Amy counted the tiles to find the area of the porch. 
Which of these is another way Amy could find the area, in square feet, of the porch? 
 A $$\left(4 + 3\right) + \left(4 + 3\right)$$ 
 B $$\left(4 \times 3\right) + \left(4 \times 3\right)$$ 
 C $$4 + 3$$ 
 D $$4 \times 3$$ 

",0
"There are 144 pages in a book. Conner will read 16 pages of the book each night. Which equation can be used to find t, the total number of nights it will take Conner to read the entire book? 
 A $$ 144 \div 16 = t $$ 
 B $$ 144 \times t = 16 $$ 
 C $$ 16 \times 144 = t $$ 
 D $$ t \div 16 = 144 $$ 

",2
"Amal wrote the expression shown below. 
$$5 \times \frac{4}{3}$$ 
Which of the following statements about the value of Amal’s expression is true? 
 A The value is between 6 and 7. 
 B The value is between 5 and 6. 
 C The value is between 4 and 5. 
 D The value is between 3 and 4. 

",2
"Which of the following is equivalent to the expression below? 
$$7h + 1$$ 
 A $$h + 7$$ 
 B $$7\left(h + 1\right)$$ 
 C $$\left(5h + 2\right) + 1$$ 
 D $$\left(5 + 2\right)h + 1$$ 

",3
"Which of the following statements about quadrilaterals is true? 
 A Every rhombus is also a square. 
 B Every trapezoid is also a square. 
 C Every rhombus is also a parallelogram. 
 D Every trapezoid is also a parallelogram. 

",2
"A three-dimensional figure is composed of two rectangular prisms. The figure and some of its dimensions are shown. 
y2022_grade5_q19_img_1.png 
What is the volume, in cubic inches, of the three-dimensional figure? 
 A 880 
 B 720 
 C 496 
 D 160 

",2
"A right triangle and its dimensions are shown in the diagram below. 
y2015_grade6_q5_img_1.png 
What is the area, in square meters, of the triangle? 
",3
"Points J, K, and L are located on a coordinate plane, as shown. 
y2019_grade5_q1_img_1.png 
A student will add point M on the grid so that points J, K, L, and M are the vertices of a rectangle. What will be the coordinates of point M? 
 A $$ \left( 2, 6 \right) $$ 
 B $$ \left( 5, 2 \right) $$ 
 C $$ \left( 5, 6 \right) $$ 
 D $$ \left( 6, 5 \right) $$ 

",2
"This question has two parts. 
This list shows the number of countries outside the United States that 12 students in Mr. Miller’s class have visited. 
$$ \boxed{ 3, 1, 9, 5, 2, 0, 0, 2, 6, 1, 6, 1 } $$ 
Part A 
Based on the list, what is the median number of countries outside the United States that Mr. Miller’s students have visited? 
 A 1 
 B 2 
 C 3 
 D 9 

Part B 
Based on the list, what is the mean number of countries outside the United States that Mr. Miller’s students have visited? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade6_q18_img_1.png 
",3
"Victor wants to estimate the sum of this expression. 
$$ 24.8 + 26.82 + 24.3 + 25.7 $$ 
Which of the following is closest in value to the sum? 
 A $$ 4 \times 20 $$ 
 B $$ 4 \times 25 $$ 
 C $$ 4 \times 30 $$ 
 D $$ 3 \times 25 $$ 

",2
"Raul plotted point A, point B, point C, and point D on a grid, as shown. 
y2017_grade5_q3_img_1.png 
Which of Raul’s points is best represented by the ordered pair $$ \left( 3, 0 \right) $$ ? 
 A point A 
 B point B 
 C point C 
 D point D 

",2
"All of the benches in a park are red or blue. The ratio of red benches to blue benches in the park is 3 : 4. 
Based on this information, which of the following statements is true? 
 A For every 4 benches in the park, 3 are red. 
 B For every 7 benches in the park, 4 are red. 
 C For every 3 red benches in the park, there are 4 blue benches. 
 D For every 3 red benches in the park, there are 7 blue benches. 

",3
"In which fraction model does the shaded part represent the sum of this expression? 
$$ \frac{1}{10} + \frac{7}{10} $$ 
 A y2021_grade4_q1_img_1.png 
 B y2021_grade4_q1_img_2.png 
 C y2021_grade4_q1_img_3.png 
 D y2021_grade4_q1_img_4.png 

",1
"Which of the following boxes has the greatest volume? 
 A y2021_grade5_q13_img_1.png 
 B y2021_grade5_q13_img_2.png 
 C y2021_grade5_q13_img_3.png 
 D y2021_grade5_q13_img_4.png 

",2
"Chas drew a number line to show equal fractions, as shown below. 
y2016_grade3_q3_img_1.png 
Chas will write a fraction equal to $$\frac{1}{2}$$ to replace the $$\bigstar$$. Which of these fractions should he write to replace the $$\bigstar$$? 
 A $$\frac{1}{6}$$ 
 B $$\frac{2}{6}$$ 
 C $$\frac{3}{6}$$ 
 D $$\frac{4}{6}$$ 

",0
"Which of these is the measure of an angle that turns through $$ \frac{1}{3} $$ of a circle? 
 A $$ 45 ^{\circ} $$ 
 B $$ 90 ^{\circ} $$ 
 C $$ 120 ^{\circ} $$ 
 D $$ 180 ^{\circ} $$ 

",1
"Four points are shown on this number line. 
y2019_grade4_q5_img_1.png 
Which point represents where 0.27 is located on the number line? 
 A point A 
 B point B 
 C point C 
 D point D 

",1
"People rode in four wagons during a hayride. This bar graph shows the number of people who were in each wagon. 
Hayride y2021_grade3_q9_img_1.png 
The total number of people in wagons 1 and 4 was how much greater than the number in wagon 2? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2021_grade3_q9_img_2.png 
",0
"Which of these fraction models shows $$ \frac{5}{8} $$ of the model shaded? 
 A y2022_grade3_q19_img_1.png 
 B y2022_grade3_q19_img_2.png 
 C y2022_grade3_q19_img_3.png 
 D y2022_grade3_q19_img_4.png 

",0
"At the fair Kaleb bought 6 tickets. After riding the ferris wheel he had 3 tickets left. If each ticket cost 9 dollars, how much money did Kaleb spend riding the ferris wheel?",0
"Matt drew an obtuse isosceles triangle. Which of the following could be Matt’s triangle? 
 A y2015_grade5_q21_img_1.png 
 B y2015_grade5_q21_img_2.png 
 C y2015_grade5_q21_img_3.png 
 D y2015_grade5_q21_img_4.png 

",2
"Weng earns $12 an hour for babysitting. Yesterday, she just did 50 minutes of babysitting. How much did she earn?",1
"This graph represents the number of copies a copy machine can make in different numbers of minutes. 
Copies per Minute y2022_grade6_q12_img_1.png 
Based on the graph, which of the following is closest to the total number of copies the machine can make in 5 minutes? 
 A 125 
 B 150 
 C 175 
 D 200 

",3
"Tameca scored 6 points in a basketball game. Leah scored 3 times as many points as Tameca in the basketball game. 
Which equation shows the number of points Leah scored? 
 A $$6 \div 3 = 2$$ 
 B $$6 - 3 = 3$$ 
 C $$6 + 3 = 9$$ 
 D $$6 \times 3 = 18$$ 

",1
"A book club has 36 members. There are 24 boys and 12 girls in the club. What is the ratio of the number of boys in the club to the number of girls in the club? 
 A $$ 12:24 $$ 
 B $$ 24:12 $$ 
 C $$ 24:36 $$ 
 D $$ 36:24 $$ 

",3
"Toni drew a diagram of the deck she is building, as shown below. 
Toni’s Deck y2015_grade3_q16_img_1.png 
What is the area of the deck Toni is building? 
 A 24 square meters 
 B 40 square meters 
 C 64 square meters 
 D 80 square meters 

",0
"A teenager is saving money to buy a snowboard. 
 2_1 The snowboard costs $132, including sales tax. 
 2_2 The teenager has already saved $23. 

Which of the following equations could be used to find m, the remaining amount of money, in dollars, the teenager must save to buy the snowboard? 
 A $$ \frac{m}{23} = 132 $$ 
 B $$ 23m = 132 $$ 
 C $$ m - 23 = 132 $$ 
 D $$ m + 23 = 132 $$ 

",3
