Question,label
"Use the shapes labeled T from your tool kit to answer question 7. 
Anjani used the shapes labeled T to cover the figure shown below without any gaps or overlaps. 
y2016_grade3_q7_img_1.png 
What fraction of the figure does one of the shapes labeled T cover? 
 A $$\frac{1}{3}$$ 
 B $$\frac{1}{2}$$ 
 C $$\frac{2}{3}$$ 
 D $$\frac{3}{1}$$ 

",0
"Victor wants to estimate the sum of this expression. 
$$ 24.8 + 26.82 + 24.3 + 25.7 $$ 
Which of the following is closest in value to the sum? 
 A $$ 4 \times 20 $$ 
 B $$ 4 \times 25 $$ 
 C $$ 4 \times 30 $$ 
 D $$ 3 \times 25 $$ 

",2
"Which of these number lines shows a point that represents the location of the fraction $$ \frac{6}{6} $$? 
 A y2023_grade3_q10_img_1.png 
 B y2023_grade3_q10_img_2.png 
 C y2023_grade3_q10_img_3.png 
 D y2023_grade3_q10_img_4.png 

",0
"In which of these numbers does the 7 have a value that is ten times the value of the 7 in 9,176? 
 A 2,473 
 B 3,724 
 C 4,327 
 D 7,432 

",1
"A teacher wrote this expression to solve a math problem. 
$$ 4 \div \frac{1}{12} $$ 
Which of the following could be the problem the teacher is solving? 
 A An athlete will run 4 miles and then walk $$ \frac{1}{12} $$ mile more. What is the total number of miles the athlete will run and walk? 
 B A group of friends will share 4 whole pies. Each friend will receive $$ \frac{1}{12} $$ of a whole pie. What is the total number of friends that will receive a piece of pie? 
 C A person will work a total of 4 hours this weekend. The person will work $$ \frac{1}{12} $$ hour on Saturday. What is the total number of hours the person will work on Sunday? 
 D A cook will use eggs in 4 recipes this week. The cook will use $$ \frac{1}{12} $$ of a carton of eggs in each recipe. What is the total number of cartons of eggs the cook will use this week? 

",2
"A student wrote this expression. 
$$ 2 \left( 5x + 3 \right) $$ 
Which of the following expressions are equivalent to the student’s expression? 
Select the two equivalent expressions. 
 A $$ 10x + 3 $$ 
 B $$ 10x + 6 $$ 
 C $$ 25x + 3 $$ 
 D $$ \left( 5x + 3 \right) \left( 5x + 3 \right) $$ 
 E $$ \left( 5x + 3 \right) + \left( 5x + 3 \right) $$ 

",3
"Jessica has 3 vases. She wants to put the same number of flowers in each vase. She has 27 flowers altogether. 
Jessica wrote this number sentence to find out how many flowers to put in each vase. 
$$ 3 \times \boxed{?} = 27 $$ 
What is the missing number that makes Jessica’s number sentence true? 
 A 6 
 B 7 
 C 8 
 D 9 

",0
"Kenji has 7 times as many baseball cards as Logan. Logan has 360 baseball cards. 
Which equation can be used to find n, the number of baseball cards Kenji has? 
 A $$ 7 \times n = 360 $$ 
 B $$ 7 + n = 360 $$ 
 C $$ 360 \times 7 = n $$ 
 D $$ 360 + 7 = n $$ 

",1
"Conner wrote the equation shown below. 
$$6 \times 8 = n$$ 
Which statement about Conner’s equation is true? 
 A The value of n is 6 less than 8. 
 B The value of n is 6 divided by 8. 
 C The value of n is 6 greater than 8. 
 D The value of n is 6 times as many as 8. 

",1
"A gift box is in the shape of a right triangular prism. The net of the gift box is shown. 
y2019_grade6_q3_img_1.png 
Which of the following expressions represents the total surface area, in square inches, of the gift box? 
 A $$ \left( 4 \times 4 \right) + \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 4 \right) + \frac{1}{2} \left( 4 \times 4 \right) $$ 
 B $$ \left( 4 \times 5 \right) + \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) $$ 
 C $$ \left( 4 \times 4 \right) + \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 5 \right) + \frac{1}{2} \left( 4 \times 5 \right) $$ 
 D $$ \left( 4 \times 5 \right) + \left( 4 \times 6 \right) + \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) + \frac{1}{2} \left( 4 \times 6 \right) $$ 

",3
"A box is in the shape of a right rectangular prism. The base of the box has an area of 15 square inches. The height of the box is 12 inches. 
What is the volume, in cubic inches, of the box? 
",2
"A figure is divided into four equal parts, as shown. 
y2019_grade3_q20_img_1.png 
Which fraction of the total area of the figure is one part? 
 A $$ \frac{1}{4} $$ 
 B $$ \frac{2}{4} $$ 
 C $$ \frac{3}{4} $$ 
 D $$ \frac{4}{4} $$ 

",0
"A student will estimate the value of this expression. 
$$ \frac{491}{972} + \frac{101}{299} $$ 
Which of the following is closest to the value of the expression? 
 A $$ \frac{1}{2} + \frac{1}{2} $$ 
 B $$ \frac{1}{2} + \frac{1}{3} $$ 
 C $$ \frac{4}{9} + \frac{1}{2} $$ 
 D $$ \frac{4}{9} + \frac{1}{3} $$ 

",2
"Mason wrote the expression shown below. 
$$5\left(y + 2\right)$$ 
Write an expression that is equivalent to Mason’s expression. 
",3
"Which fraction is less than $$ \frac{1}{2} $$ ? 
 A $$ \frac{6}{12} $$ 
 B $$ \frac{5}{8} $$ 
 C $$ \frac{4}{6} $$ 
 D $$ \frac{2}{5} $$ 

",1
"In which pair of equations are both equations true? 
 A $$ 7 \div 1 = 7 $$
$$ 1 \div 7 = 7 $$ 
 B $$ 1 \div 7 = 7 $$
$$ 1 \times 7 = 7 $$ 
 C $$ 7 \times 1 = 7 $$
$$ 1 \div 7 = 7 $$ 
 D $$ 7 \times 1 = 7 $$
$$ 7 \div 1 = 7 $$ 

",0
"Mr. Jones put 162 books on the library shelves. There are 6 shelves. He put the same number of books on each shelf. How many books did Mr. Jones put on each shelf? 
 A 22 
 B 26 
 C 27 
 D 28 

",1
"Lashawn knows this number sentence is true. 
$$ 4 \times 7 = 28 $$ 
What is the value of $$ \boxed{?} $$ that makes this number sentence true? 
$$ 4 \times 700 = \boxed{?} $$ 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade4_q12_img_1.png 
",1
"Julie is reading a 120-page book. Yesterday, she was able to read 12 pages and today, she read twice as many pages as yesterday. If she wants to read half of the remaining pages tomorrow, how many pages should she read?",0
"Use your ruler to answer question 8. 
What is the length, to the nearest fourth of an inch, of this pencil? 
y2021_grade3_q8_img_1.png 
 A $$ 4 \frac{3}{4} $$ inches 
 B $$ 4 \frac{1}{2} $$ inches 
 C $$ 4 \frac{1}{4} $$ inches 
 D 4 inches 

",0
"This question has two parts. 
A cookie recipe requires the following ingredients: 
 3_1 $$ \frac{1}{2} cup of butter 
 3_2 3 cups of flour 
 3_3 2 cups of sugar 

A chef will make several batches of cookies using the recipe. 
Part A 
Which of the following statements about the ratios of the ingredients in the recipe is true? 
 A There are 4 cups of butter for every 1 cup of sugar. 
 B There are 4 cups of sugar for every 1 cup of butter. 
 C There are 4 cups of flour for every 1 cup of sugar. 
 D There are 4 cups of sugar for every 1 cup of flour. 

Part B 
Which of the following statements about the ratios of the ingredients in the recipe is true? 
 A There are $$ \frac{3}{2} $$ cups of flour for every 1 cup of sugar. 
 B There are $$ \frac{3}{2} $$ cups of sugar for every 1 cup of flour. 
 C There are $$ \frac{3}{2} $$ cups of butter for every 1 cup of sugar. 
 D There are $$ \frac{3}{2} $$ cups of sugar for every 1 cup of butter. 

",3
"A triangle is shown. 
y2022_grade4_q6_img_1.png 
How many lines of symmetry does the triangle have? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2022_grade4_q6_img_2.png 
",1
"Which of the following shows the measurements ordered from least to greatest length? 
 A y2022_grade5_q16_img_1.png 
 B y2022_grade5_q16_img_2.png 
 C y2022_grade5_q16_img_3.png 
 D y2022_grade5_q16_img_4.png 

",2
"Which of the following is equivalent to the expression below? 
$$3 \times 3 \times 3 \times 3$$ 
 A $$3^{3}$$ 
 B $$3^{4}$$ 
 C $$4^{3}$$ 
 D $$4 \times 3$$ 

",3
"Compute:  
$$ \frac{3}{4} \times 6 $$ 
 A $$ \frac{18}{24} $$ 
 B $$ \frac{3}{6} $$ 
 C $$ \frac{18}{4} $$ 
 D $$ \frac{9}{4} $$ 

",2
"A store sells 3 hats for a total of $47.25. The cost of each hat is the same. What is the cost, in dollars, of one hat at the store? 
Enter your answer in the answer boxes at the top of the answer grid and completely fill the matching circles. 
y2023_grade6_q3_img_1.png 
",3
"In which of these patterns is the next number an odd number? 
 A 2, 4, 6, 8, . . . 
 B 7, 12, 17, 22, . . . 
 C 18, 15, 12, 9, . . . 
 D 24, 20, 16, 12, . . . 

",0
"An expression is shown. 
$$ 5 \times 90 $$ 
Which of these have the same value as the expression? 
Select the two correct answers. 
 A $$ 5 \times 10 $$ 
 B $$ 9 \times 10 $$ 
 C $$ 90 \times 5 $$ 
 D $$ 5 \times 9 \times 10 $$ 
 E $$ 90 \times 90 \times 90 \times 90 \times 90 $$ 

",0
"Which of the following expressions represents the number one million? 
 A $$10^{8}$$ 
 B $$10^{7}$$ 
 C $$10^{6}$$ 
 D $$10^{5}$$ 

",2
"A student used multiplication to solve this division equation. 
$$ 18 \div 3 = n $$ 
Which multiplication equation could the student have used to solve the division equation? 
 A $$ 18 \times 3 = n $$ 
 B $$ n \times 18 = 3 $$ 
 C $$ n = 3 \times 18 $$ 
 D $$ 18 = 3 \times n $$ 

",0
"Which of the following expressions represents ""4 more than 5 times y""? 
 A $$ 5 \left( 4 + y \right) $$ 
 B $$ y \left( 4 + 5 \right) $$ 
 C $$ 4y + 5 $$ 
 D $$ 5y + 4 $$ 

",3
"Leigh wants to find the number of ounces of pretzels in a 4-pound container. She knows the ratio of ounces to pounds is 16 : 1. 
Which of the following equations can Leigh use to find x, the number of ounces of pretzels in the 4-pound container? 
 A $$\frac{x ounces}{4 pounds} = \frac{16 ounces}{1 pound}$$ 
 B $$\frac{x ounces}{4 pounds} = \frac{1 pound}{16 ounces}$$ 
 C $$\frac{4 ounces}{x ounces} = \frac{16 pounds}{1 pound}$$ 
 D $$\frac{4 pounds}{x ounces} = \frac{16 pounds}{1 ounce}$$ 

",3
"Andy is painting a sign for his store. The sign is $$ 2 \frac{1}{2} $$ feet high and $$ 1 \frac{1}{4} $$ feet wide, as shown. 
y2019_grade5_q18_img_1.png 
What is the area of Andy’s sign? 
 A $$ 2 \frac{1}{8} $$ square feet 
 B $$ 3 \frac{1}{8} $$ square feet 
 C $$ 3 \frac{2}{8} $$ square feet 
 D $$ 4 \frac{2}{8} $$ square feet 

",2
"A model of 1 whole is shown. 
y2021_grade4_q17_img_1.png 
Based on the model, which of these models is shaded to represent a fraction that is equivalent to $$ 1 \frac{2}{3} $$ ? 
 A y2021_grade4_q17_img_2.png 
 B y2021_grade4_q17_img_3.png 
 C y2021_grade4_q17_img_4.png 
 D y2021_grade4_q17_img_5.png 

",1
"The shaded portion of this model represents a fraction less than 1. 
y2021_grade4_q3_img_1.png 
Which of these decimals are equivalent to the fraction represented in the model? 
Select the two correct answers. 
 A 0.80 
 B 8.0 
 C 0.08 
 D 80.0 
 E 0.8 

",1
"Tom used 1-centimeter blocks to build a cube, as shown below. 
y2015_grade5_q19_img_1.png 
What is the volume, in cubic centimeters, of the cube Tom built? 
",2
"A box has a mass of 50 grams. Marbles will be added to the box. Each marble has a mass of 3 grams. 
If n represents any number of marbles in the box, which expression can be used to find the total mass, in grams, of the box and the marbles? 
 A $$ 50n − 3 $$ 
 B $$ 50 − 3n $$ 
 C $$ 50n + 3 $$ 
 D $$ 50 + 3n $$ 

",3
"Julie uses 4 green beads and 6 blue beads in each bracelet she makes. What is the total number of green beads Julie will use when she uses 24 blue beads? 
 A 6 
 B 10 
 C 12 
 D 16 

",2
"This question has three parts. 
A student is rounding each number shown in the list in this box to the nearest hundred. 
559, 637, 651, 648, 586 
The student says, ""Every number in the list rounds to 600."" 
Part A 
Which number in the list makes the student’s statement false? Explain how you know your answer is correct. 
Enter your answer and your explanation in the space provided. 
Part B 
Write a different number that rounds to 600 when rounded to the nearest hundred. Do not repeat a number from the list. 
Enter your answer in the space provided. 
Part C 
What is the least number that rounds to 600 when rounded to the nearest hundred? Explain how you got your answer. 
Enter your answer and your explanation in the space provided. 
",0
"A soccer coach bought eight soccer balls. This line plot shows the weight of each ball the coach bought. 
Weight of Soccer Balls
(in pounds) y2017_grade5_q4_img_1.png 
What is the total weight, in pounds, of all the soccer balls the coach bought? 
 A $$ 2\frac{5}{8} $$ 
 B $$ 4\frac{1}{2} $$ 
 C $$ 6\frac{7}{8} $$ 
 D $$ 7\frac{5}{8} $$ 

",2
"This question has four parts. Be sure to label each part of your response. 
This clock shows the time that Cary woke up this morning. 
y2021_grade4_q14_img_1.png 
A. {'element_type': 'text-plain', 'element_value': 'At what time did Cary wake up? Be sure to label your answer with a.m. or p.m.'} 
B. {'element_type': 'number+text', 'element_value': 'Cary left for school 1 hour and 15 minutes after he woke up. At what time did Cary leave for school? Show or explain how you got your answer.'} 
C. {'element_type': 'number+text', 'element_value': 'Cary left school at 3:40. He ate lunch 4 hours before he left school. At what time did Cary eat lunch? Show or explain how you got your answer.'} 
D. {'element_type': 'number+text', 'element_value': 'Cary has 45 minutes of homework. His favorite TV show is at 5:30. What is the latest time Cary can start his homework to be finished at 5:30? Show or explain how you got your answer.'} 
",1
"A student wrote this word expression. 
the quotient of four cubed and three to the fourth power 
Which of the following is equivalent to the word expression? 
 A $$ 3^4 \times 4^3 $$ 
 B $$ 3^4 \div 4^3 $$ 
 C $$ 4^3 + 3^4 $$ 
 D $$ 4^3 \div 3^4 $$ 

",3
"Which of the following boxes has the greatest volume? 
 A y2021_grade5_q13_img_1.png 
 B y2021_grade5_q13_img_2.png 
 C y2021_grade5_q13_img_3.png 
 D y2021_grade5_q13_img_4.png 

",2
"A scale rounds the weights of objects to the nearest tenth of a pound. What is 53.864 pounds rounded to the nearest tenth of a pound? 
 A 53.8 pounds 
 B 53.9 pounds 
 C 53.86 pounds 
 D 53.87 pounds 

",2
"This question has four parts. Be sure to label each part of your response. 
The students in a class are selling bracelets and pencils to raise money for a field trip. 
 3_1 They will raise $1.50 for each bracelet they sell. 
 3_2 They will raise $0.75 for each pencil they sell. 

A. [{'element_id': 'A_1', 'element_type': 'number+text', 'element_value': 'Nyla sold 13 bracelets.'}, {'element_id': 'A_2', 'element_type': 'text-plain', 'element_value': 'What is the total amount of money, in dollars, Nyla raised selling bracelets? Show or explain how you got your answer.'}] 
B. [{'element_id': 'B_1', 'element_type': 'number+text', 'element_value': 'Nyla also sold 11 pencils.'}, {'element_id': 'B_2', 'element_type': 'text-plain', 'element_value': 'What is the total amount of money, in dollars, Nyla raised selling bracelets and pencils? Show or explain how you got your answer.'}] 
C. [{'element_id': 'C_1', 'element_type': 'number+text', 'element_value': 'The class goal is to raise a total of $900.'}, {'element_id': 'C_2', 'element_type': 'text-plain', 'element_list': [{'element_id': 'C_2_1', 'element_type': 'number+text', 'element_value': 'The class has 25 students.'}, {'element_id': 'C_2_2', 'element_type': 'text-plain', 'element_value': 'Each student will raise the same amount of money.'}]}, {'element_id': 'C_3', 'element_type': 'text-plain', 'element_value': 'What is the total amount of money, in dollars, Nyla still needs to raise to meet her part of the class goal? Show or explain how you got your answer.'}] 
D. [{'element_id': 'D_1', 'element_type': 'text-plain', 'element_value': 'Tomorrow, Nyla will sell more bracelets and pencils to raise enough money to meet her part of the class goal from Part C.'}, {'element_id': 'D_2', 'element_type': 'text-plain', 'element_value': 'How many bracelets and how many pencils could Nyla sell tomorrow to raise the exact amount of money she still needs? Give one possible answer. Show or explain how you got your answer.'}] 
",2
